MAZ2010,TOTAL_HOUSEHOLDS,TOTAL_GQ
10080,157,0
10081,99,33
10082,0,0
10083,220,0
10084,272,0
10085,36,0
10086,53,0
10087,38,0
10088,141,0
10089,28,0
10090,38,0
10091,34,0
10092,93,0
10093,63,0
10094,49,0
10095,0,0
10096,58,0
10097,157,0
10098,114,6
10099,142,0
10100,206,91
10101,0,0
10102,8,0
10103,71,0
10104,120,0
10105,182,0
10106,2,0
10107,133,0
10108,38,0
10109,23,0
10110,0,0
10111,107,0
10112,155,21
10113,178,0
10114,0,0
10115,1,0
10116,80,0
10117,178,0
10118,54,0
10119,86,0
10120,143,0
10121,16,0
10122,4,0
10123,0,0
10124,31,0
10125,0,0
10126,29,0
10127,73,0
10128,24,0
10129,144,0
10130,97,0
10131,171,0
10132,56,0
10133,49,0
10134,104,0
10135,109,0
10136,78,0
10137,162,0
10138,290,145
10139,46,0
10140,112,0
10141,93,0
10142,77,0
10143,149,0
10144,208,98
10145,132,0
10146,66,0
10147,95,0
10148,74,0
10149,82,0
10150,53,0
10151,118,0
10152,170,0
10153,10,0
10154,134,0
10155,110,0
10156,40,0
10157,88,0
10158,113,0
10159,3,0
10160,0,0
10161,0,0
10162,47,0
10163,51,0
10164,230,0
10165,34,0
10166,98,0
10167,95,0
10168,24,0
10169,138,0
10170,89,0
10171,152,0
10172,93,0
10173,104,0
10174,295,133
10175,232,0
10176,0,0
10177,56,0
10178,0,0
10179,68,0
10180,88,0
10181,84,0
10182,123,0
10183,0,0
10184,92,0
10185,81,0
10186,0,0
10187,0,0
10188,0,0
10189,28,0
10190,0,0
10191,88,0
10192,0,0
10193,0,0
10194,0,0
10195,0,0
10196,0,0
10197,87,0
10198,91,0
10199,69,0
10200,0,0
10201,65,0
10202,53,0
10203,6,0
10204,118,7
10205,0,0
10206,79,0
10207,0,0
10208,39,0
10209,0,0
10210,132,0
10211,60,0
10212,159,0
10213,67,0
10214,103,0
10215,136,0
10216,157,0
10217,157,0
10218,84,0
10219,79,0
10220,77,0
10221,66,0
10222,2,2
10223,80,0
10224,0,0
10225,62,0
10226,138,0
10227,137,0
10228,72,0
10229,0,0
10230,0,0
10231,116,0
10232,0,0
10233,7,0
10234,0,0
10235,133,0
10236,143,0
10237,182,0
10238,162,0
10239,23,0
10240,97,0
10241,71,0
10242,86,0
10243,55,0
10244,66,0
10245,95,0
10246,32,0
10247,27,0
10248,0,0
10249,66,0
10250,0,0
10251,47,0
10252,0,0
10253,117,0
10254,155,0
10255,0,0
10256,135,0
10257,74,0
10258,8,0
10259,9,0
10260,97,0
10261,16,0
10262,97,0
10263,0,0
10264,78,0
10265,0,0
10266,10,0
10267,0,0
10268,87,0
10269,38,0
10270,24,0
10271,81,0
10272,62,0
10273,46,0
10274,52,0
10275,5,0
10276,56,0
10277,92,0
10278,123,0
10279,0,0
10280,96,0
10281,0,0
10282,157,0
10283,0,0
10284,203,0
10285,15,0
10286,0,0
10287,203,0
10288,155,0
10289,0,0
10290,56,0
10291,33,0
10292,29,0
10293,81,0
10294,22,0
10295,16,0
10296,140,0
10297,1,0
10298,19,0
10299,0,0
10300,0,0
10301,262,0
10302,161,0
10303,0,0
10304,646,163
10305,64,0
10306,0,0
10307,237,0
10308,0,0
10309,0,0
10310,0,0
10311,238,6
10312,3,0
10313,108,0
10314,60,0
10315,0,0
10316,36,0
10317,87,0
10318,70,0
10319,0,0
10320,29,0
10321,13,0
10322,21,0
10323,115,0
10324,249,0
10325,165,0
10326,326,0
10327,577,0
10328,239,0
10329,160,0
10330,209,56
10331,80,126
10332,2,0
10333,14,0
10334,0,0
10335,0,0
10336,9,0
10337,0,0
10338,551,44
10339,0,0
10340,0,0
10341,61,72
10342,43,0
10343,248,0
10344,0,0
10345,105,0
10346,201,0
10347,274,27
10348,253,0
10349,120,0
10350,244,0
10351,0,0
10352,157,54
10353,133,0
10354,27,0
10355,155,0
10356,168,0
10357,96,0
10358,0,0
10359,11,0
10360,106,0
10361,0,0
10362,5,0
10363,0,0
10364,4,4
10365,57,0
10366,0,0
10367,20,0
10368,0,0
10369,0,0
10370,226,3
10371,405,0
10372,412,0
10373,151,0
10374,133,0
10375,343,0
10376,70,0
10377,128,0
10378,0,0
10379,8,0
10380,91,0
10381,65,0
10382,0,0
10383,0,0
10384,0,0
10385,0,0
10386,187,0
10387,0,0
10388,70,0
10389,208,0
10390,103,0
10391,0,0
10392,0,0
10393,0,0
10394,17,0
10395,173,146
10396,154,0
10397,167,29
10398,0,0
10399,14,0
10400,0,0
10401,0,0
10402,0,0
10403,0,0
10404,0,0
10405,80,0
10406,0,0
10407,39,0
10408,115,0
10409,240,0
10410,166,0
10411,28,0
10412,17,0
10413,0,0
10414,159,0
10415,139,0
10416,257,0
10417,278,0
10418,229,0
10419,0,0
10420,70,0
10421,0,0
10422,371,0
10423,130,16
10424,0,0
10425,171,0
10426,199,0
10427,0,0
10428,44,0
10429,164,0
10430,16,0
10431,82,0
10432,0,0
10433,0,0
10434,0,0
10435,0,0
10436,60,0
10437,0,0
10438,0,0
10439,3,0
10440,153,0
10441,0,0
10442,0,0
10443,16,0
10444,32,0
10445,0,0
10446,210,0
10447,0,0
10448,0,0
10449,216,0
10450,80,0
10451,215,0
10452,153,0
10453,37,0
10454,105,0
10455,0,0
10456,176,0
10457,125,0
10458,124,0
10459,182,0
10460,61,0
10461,2,0
10462,36,0
10463,102,0
10464,72,0
10465,0,0
10466,432,0
10467,397,0
10468,175,0
10469,18,0
10470,0,0
10471,312,0
10472,0,0
10473,0,0
10474,0,0
10475,0,0
10476,125,0
10477,405,0
10478,385,0
10479,0,0
10480,212,0
10481,135,0
10482,3,0
10483,0,0
10484,116,0
10485,171,0
10486,0,0
10487,220,0
10488,155,0
10489,0,0
10490,120,41
10491,105,0
10492,0,0
10493,42,0
10494,0,0
10495,0,0
10496,33,0
10497,0,0
10498,56,0
10499,0,0
10500,0,0
10501,0,0
10502,282,0
10503,420,0
10504,98,0
10505,0,0
10506,0,0
10507,0,0
10508,91,64
10509,0,0
10510,0,0
10511,0,0
10512,55,0
10513,172,0
10514,0,0
10515,205,0
10516,144,0
10517,337,0
10518,0,0
10519,0,0
10520,0,0
10521,13,0
10522,0,0
10523,289,0
10524,313,0
10525,286,60
10526,258,0
10527,233,8
10528,0,0
10529,418,0
10530,1326,0
10531,0,0
10532,0,0
10533,145,0
10534,606,0
10535,433,0
10536,0,0
10537,333,0
10538,173,0
10539,588,0
10540,356,0
10541,211,0
10542,249,0
10543,43,0
10544,0,0
10545,330,0
10546,210,0
10547,0,0
10548,0,0
10549,10,0
10550,18,0
10551,0,0
10552,0,0
10553,77,0
10554,0,0
10555,0,0
10556,0,0
10557,0,0
10558,0,0
10559,0,0
10560,0,0
10561,0,0
10562,0,0
10563,0,0
10564,0,0
10565,0,0
10566,0,0
10567,1326,0
10568,617,0
10569,1474,0
10570,23,0
10571,0,0
10572,56,0
10573,0,0
10574,93,0
10575,87,0
10576,0,0
10577,185,0
10578,185,0
10579,185,0
10580,121,0
10581,51,0
10582,28,0
10583,0,0
10584,110,0
10585,0,0
10586,0,0
10587,125,0
10588,155,0
10589,137,0
10590,86,0
10591,175,8
10592,94,0
10593,9,0
10594,43,0
10595,84,0
10596,272,0
10597,187,0
10598,0,0
10599,0,0
10600,193,0
10601,0,0
10602,0,0
10603,143,6
10604,207,0
10605,0,0
10606,91,0
10607,0,0
10608,0,0
10609,0,0
10610,0,0
10611,0,0
10612,0,0
10613,5,0
10614,11,0
10615,40,0
10616,123,0
10617,106,0
10618,41,0
10619,53,0
10620,222,0
10621,77,0
10622,81,0
10623,53,0
10624,9,0
10625,3,0
10626,74,0
10627,22,0
10628,43,0
10629,5,7
10630,1,0
10631,0,0
10632,1,0
10633,38,0
10634,0,0
10635,0,0
10636,0,0
10637,0,0
10638,0,0
10639,0,0
10640,0,0
10641,0,0
10642,0,0
10643,0,0
10644,0,0
10645,0,0
10646,32,0
10647,56,0
10648,208,0
10649,0,0
10650,3,0
10651,14,0
10652,0,0
10653,7,0
10654,2,0
10655,37,0
10656,90,0
10657,30,0
10658,40,0
10659,59,0
10660,36,0
10661,0,0
10662,72,0
10663,95,0
10664,54,0
10665,150,4
10666,149,0
10667,13,0
10668,202,0
10669,26,0
10670,0,0
10671,37,0
10672,5,0
10673,77,0
10674,19,0
10675,0,0
10676,0,0
10677,2,0
10678,15,0
10679,0,0
10680,8,0
10681,0,0
10682,3,0
10683,0,0
10684,1,0
10685,9,0
10686,117,43
10687,38,0
10688,30,0
10689,38,8
10690,100,0
10691,155,0
10692,4,0
10693,2,0
10694,0,0
10695,231,0
10696,87,6
10697,56,0
10698,85,0
10699,158,96
10700,1,0
10701,228,0
10702,20,0
10703,68,0
10704,93,0
10705,23,0
10706,0,0
10707,11,0
10708,128,0
10709,94,0
10710,143,5
10711,59,0
10712,142,0
10713,18,0
10714,116,0
10715,239,0
10716,246,0
10717,450,0
10718,222,0
10719,355,0
10720,0,0
10721,0,0
10722,182,0
10723,0,0
10724,128,0
10725,117,0
10726,0,0
10727,44,0
10728,0,0
10729,129,0
10730,90,0
10731,45,0
10732,9,0
10733,12,0
10734,0,0
10735,8,0
10736,37,0
10737,138,0
10738,426,0
10739,117,0
10740,105,0
10741,138,0
10742,173,0
10743,45,0
10744,0,0
10745,0,0
10746,115,0
10747,90,0
10748,158,0
10749,46,0
10750,0,0
10751,0,0
10752,0,0
10753,111,0
10754,151,0
10755,125,0
10756,0,0
10757,0,0
10758,0,0
10759,0,0
10760,0,0
10761,178,0
10762,25,0
10763,104,0
10764,114,0
10765,0,0
10766,60,0
10767,64,0
10768,0,0
10769,13,0
10770,0,0
10771,209,0
10772,123,0
10773,0,0
10774,21,0
10775,19,0
10776,0,0
10777,56,0
10778,89,0
10779,37,0
10780,27,0
10781,53,0
10782,0,0
10783,116,0
10784,55,0
10785,0,0
10786,22,0
10787,0,0
10788,68,0
10789,64,0
10790,1,0
10791,7,0
10792,40,0
10793,108,0
10794,16,0
10795,0,0
10796,97,0
10797,79,3
10798,57,0
10799,98,0
10800,120,0
10801,47,0
10802,56,0
10803,272,0
10804,0,0
10805,11,0
10806,26,0
10807,0,0
10808,0,0
10809,7,0
10810,160,0
10811,0,0
10812,738,0
10813,1,0
10814,0,0
10815,206,0
10816,0,0
10817,19,0
10818,39,0
10819,8,0
10820,741,0
10821,0,0
10822,54,0
10823,125,0
10824,0,0
10825,23,0
10826,44,0
10827,64,0
10828,39,0
10829,30,0
10830,47,0
10831,74,0
10832,31,0
10833,33,0
10834,121,0
10835,121,0
10836,121,0
10837,96,0
10838,484,0
10839,67,0
10840,115,0
10841,63,0
10842,491,0
10843,0,0
10844,107,0
10845,60,0
10846,78,0
10847,286,0
10848,134,0
10849,0,0
10850,145,0
10851,96,0
10852,0,0
10853,76,0
10854,15,0
10855,0,0
10856,0,0
10857,146,0
10858,397,0
10859,15,0
10860,0,0
10861,0,0
10862,215,0
10863,59,0
10864,162,0
10865,0,0
10866,0,0
10867,271,0
10868,102,0
10869,166,0
10870,0,0
10871,164,0
10872,178,0
10873,319,5
10874,324,0
10875,473,105
10876,261,0
10877,83,0
10878,63,0
10879,267,0
10880,294,0
10881,249,0
10882,0,0
10883,70,0
10884,204,0
10885,0,0
10886,192,0
10887,0,0
10888,125,0
10889,264,0
10890,0,0
10891,0,0
10892,222,28
10893,186,0
10894,0,0
10895,0,0
10896,120,0
10897,194,0
10898,152,108
10899,103,0
10900,130,0
10901,8,0
10902,53,0
10903,72,0
10904,87,0
10905,84,0
10906,122,0
10907,213,120
10908,87,0
10909,73,0
10910,22,0
10911,10,0
10912,45,0
10913,20,0
10914,0,0
10915,199,0
10916,44,0
10917,0,0
10918,181,0
10919,13,0
10920,0,0
10921,183,0
10922,22,0
10923,150,0
10924,0,0
10925,9,0
10926,0,0
10927,0,0
10928,141,0
10929,13,0
10930,123,0
10931,78,0
10932,22,0
10933,109,0
10934,217,0
10935,267,0
10936,0,0
10937,0,0
10938,10,0
10939,198,0
10940,31,0
10941,0,0
10942,2,0
10943,132,0
10944,0,0
10945,0,0
10946,0,0
10947,132,0
10948,475,0
10949,153,0
10950,0,0
10951,0,0
10952,0,0
10953,0,0
10954,0,0
10955,38,39
10956,145,0
10957,186,0
10958,0,0
10959,563,0
10960,0,0
10961,0,0
10962,0,0
10963,0,0
10964,388,0
10965,1249,0
10966,0,0
10967,0,0
10968,55,0
10969,0,0
10970,108,0
10971,0,0
10972,0,0
10973,0,0
10974,184,0
10975,451,0
10976,0,0
10977,0,0
10978,0,0
10979,0,0
10980,0,0
10981,0,0
10982,40,0
10983,164,0
10984,8,0
10985,3,0
10986,111,0
10987,20,0
10988,34,0
10989,91,0
10990,180,62
10991,121,0
10992,41,0
10993,10,0
10994,9,0
10995,11,22
10996,20,0
10997,88,0
10998,0,0
10999,117,0
11000,52,0
11001,56,0
11002,52,0
11003,98,0
11004,15,0
11005,123,0
11006,27,0
11007,119,35
11008,10,0
11009,86,0
11010,0,0
11011,21,0
11012,251,0
11013,40,0
11014,28,0
11015,256,0
11016,163,0
11017,440,0
11018,0,0
11019,46,0
11020,0,0
11021,110,0
11022,0,0
11023,128,0
11024,38,0
11025,49,0
11026,146,36
11027,8,0
11028,0,0
11029,6,0
11030,3,0
11031,10,0
11032,12,0
11033,284,0
11034,0,0
11035,56,0
11036,56,0
11037,52,0
11038,553,0
11039,267,0
11040,0,0
11041,170,8
11042,153,0
11043,118,0
11044,0,0
11045,307,0
11046,274,0
11047,33,0
11048,33,0
11049,96,0
11050,3,0
11051,0,0
11052,140,0
11053,109,0
11054,0,0
11055,113,0
11056,209,0
11057,0,0
11058,111,6
11059,87,0
11060,221,119
11061,0,0
11062,59,0
11063,48,0
11064,0,0
11065,138,0
11066,0,0
11067,64,0
11068,191,0
11069,405,0
11070,272,0
11071,135,0
11072,0,0
11073,198,0
11074,0,0
11075,0,0
11076,2,0
11077,89,0
11078,310,0
11079,0,0
11080,0,0
11081,282,0
11082,2,0
11083,0,0
11084,41,0
11085,68,0
11086,60,0
11087,9,0
11088,121,0
11089,20,0
11090,91,0
11091,171,0
11092,1,0
11093,0,0
11094,9,0
11095,8,0
11096,190,0
11097,188,0
11098,0,0
11099,0,0
11100,107,0
11101,0,0
11102,2,0
11103,0,0
11104,128,0
11105,0,0
11106,0,0
11107,0,0
11108,351,0
11109,300,0
11110,410,0
11111,0,0
11112,71,0
11113,0,0
11114,12,0
11115,0,0
11116,0,0
11117,105,0
11118,177,0
11119,0,0
11120,40,0
11121,0,0
11122,0,0
11123,16,0
11124,0,0
11125,36,0
11126,185,0
11127,0,0
11128,371,0
11129,93,0
11130,0,0
11131,11,0
11132,448,0
11133,50,0
11134,359,92
11135,7,0
11136,19,0
11137,0,0
11138,18,0
11139,12,0
11140,0,0
11141,124,0
11142,0,0
11143,0,0
11144,0,0
11145,12,0
11146,0,0
11147,0,0
11148,0,0
11149,23,0
11150,39,0
11151,23,0
11152,205,0
11153,0,0
11154,0,0
11155,280,0
11156,0,0
11157,0,0
11158,0,0
11159,156,0
11160,256,0
11161,525,0
11162,29,0
11163,257,0
11164,0,0
11165,193,0
11166,63,0
11167,135,0
11168,155,0
11169,41,0
11170,106,0
11171,110,0
11172,224,0
11173,149,0
11174,107,0
11175,2,0
11176,91,0
11177,210,0
11178,252,0
11179,115,0
11180,212,0
11181,0,0
11182,62,0
11183,92,0
11184,144,0
11185,0,0
11186,109,0
11187,152,0
11188,202,0
11189,308,0
11190,215,0
11191,143,0
11192,0,0
11193,0,0
11194,86,0
11195,0,0
11196,189,0
11197,81,0
11198,0,0
11199,386,0
11200,75,0
11201,0,0
11202,0,0
11203,0,0
11204,145,0
11205,56,0
11206,31,0
11207,227,0
11208,260,0
11209,210,0
11210,77,0
11211,95,0
11212,0,0
11213,208,183
11214,0,0
11215,108,0
11216,0,0
11217,87,0
11218,65,0
11219,0,0
11220,0,0
11221,0,0
11222,0,0
11223,0,0
11224,0,0
11225,0,0
11226,76,0
11227,0,0
11228,49,0
11229,50,0
11230,175,0
11231,33,0
11232,0,0
11233,170,0
11234,126,183
11235,0,0
11236,2,0
11237,43,0
11238,3,0
11239,0,0
11240,586,0
11241,0,0
11242,177,0
11243,0,0
11244,0,0
11245,109,0
11246,91,0
11247,158,0
11248,191,0
11249,45,0
11250,157,0
11251,252,0
11252,0,0
11253,0,0
11254,0,0
11255,0,0
11256,0,0
11257,69,0
11258,119,0
11259,0,0
11260,164,0
11261,107,0
11262,741,0
11263,285,0
11264,225,0
11265,141,0
11266,289,0
11267,39,0
11268,184,0
11269,0,0
11270,0,0
11271,0,0
11272,122,0
11273,1,0
11274,46,0
11275,76,0
11276,29,0
11277,4,0
11278,222,0
11279,84,0
11280,0,0
11281,99,0
11282,200,0
11283,0,0
11284,1,0
11285,104,79
11286,0,0
11287,150,0
11288,1,0
11289,214,0
11290,0,0
11291,64,0
11292,389,0
11293,105,0
11294,0,0
11295,199,0
11296,0,0
11297,0,0
11298,45,0
11299,0,0
11300,231,0
11301,37,0
11302,0,0
11303,0,0
11304,117,0
11305,290,0
11306,0,0
11307,0,0
11308,162,0
11309,131,0
11310,54,0
11311,267,0
11312,0,0
11313,0,0
11314,153,0
11315,0,0
11316,0,0
11317,123,0
11318,0,0
11319,0,0
11320,0,0
11321,250,156
11322,0,0
11323,0,0
11324,210,0
11325,262,0
11326,104,0
11327,0,0
11328,102,0
11329,0,0
11330,0,0
11331,105,0
11332,0,0
11333,389,0
11334,21,0
11335,0,0
11336,347,0
11337,240,0
11338,0,0
11339,0,0
11340,37,4
11341,113,0
11342,342,0
11343,133,0
11344,4,0
11345,124,0
11346,15,0
11347,413,0
11348,109,0
11349,0,0
11350,132,0
11351,0,0
11352,0,0
11353,0,0
11354,0,0
11355,0,0
11356,223,0
11357,36,0
11358,29,0
11359,316,0
11360,22,0
11361,0,0
11362,0,0
11363,0,0
11364,0,0
11365,102,0
11366,64,0
11367,0,0
11368,53,0
11369,52,38
11370,189,0
11371,0,0
11372,154,0
11373,90,0
11374,215,44
11375,50,0
11376,0,0
11377,0,0
11378,280,0
11379,286,0
11380,402,0
11381,215,0
11382,0,0
11383,308,0
11384,0,0
11385,0,0
11386,51,0
11387,54,0
11388,244,0
11389,239,0
11390,63,0
11391,239,0
11392,1470,0
11393,239,0
11394,0,0
11395,131,0
11396,0,0
11397,86,0
11398,213,0
11399,0,0
11400,0,0
11401,0,0
11402,0,0
11403,43,0
11404,0,0
11405,0,0
11406,202,0
11407,94,0
11408,143,0
11409,18,0
11410,69,0
11411,12,0
11412,32,0
11413,120,10
11414,71,0
11415,56,0
11416,276,0
11417,90,0
11418,291,0
11419,136,75
11420,0,0
11421,0,0
11422,0,0
11423,0,0
11424,0,0
11425,0,0
11426,0,0
11427,312,95
11428,257,0
11429,212,0
11430,211,0
11431,523,350
11432,138,0
11433,147,0
11434,90,0
11435,72,0
11436,0,0
11437,147,91
11438,80,0
11439,2,0
11440,0,0
11441,93,0
11442,130,0
11443,12,0
11444,158,63
11445,155,65
11446,23,45
11447,0,0
11448,0,0
11449,194,0
11450,104,0
11451,235,0
11452,0,0
11453,0,0
11454,34,0
11455,0,0
11456,8,0
11457,44,0
11458,77,0
11459,6,0
11460,78,0
11461,601,0
11462,0,0
11463,18,0
11464,0,0
11465,36,0
11466,150,0
11467,0,0
11468,210,0
11469,18,0
11470,69,0
11471,0,0
11472,87,0
11473,111,0
11474,70,0
11475,11,0
11476,0,0
11477,125,0
11478,34,0
11479,89,0
11480,0,0
11481,99,0
11482,27,0
11483,179,0
11484,180,0
11485,0,0
11486,0,0
11487,14,0
11488,21,0
11489,83,0
11490,0,0
11491,0,0
11492,0,0
11493,366,0
11494,143,0
11495,242,0
11496,0,0
11497,0,0
11498,0,0
11499,0,0
11500,0,0
11501,0,0
11502,0,0
11503,0,0
11504,0,0
11505,57,0
11506,56,0
11507,87,0
11508,9,7
11509,225,0
11510,0,0
11511,0,0
11512,70,178
11513,32,0
11514,13,0
11515,0,0
11516,0,0
11517,140,0
11518,0,0
11519,78,0
11520,136,0
11521,0,0
11522,0,0
11523,0,0
11524,0,0
11525,0,0
11526,0,0
11527,0,0
11528,0,0
11529,228,0
11530,0,0
11531,54,0
11532,158,0
11533,52,0
11534,131,0
11535,32,0
11536,95,0
11537,54,0
11538,83,0
11539,127,0
11540,13,0
11541,35,0
11542,81,90
11543,76,0
11544,292,0
11545,0,0
11546,198,0
11547,386,0
11548,14,0
11549,760,0
11550,431,0
11551,132,0
11552,89,0
11553,169,0
11554,184,0
11555,147,0
11556,18,0
11557,176,0
11558,69,0
11559,198,0
11560,267,0
11561,356,36
11562,354,0
11563,228,113
11564,0,0
11565,163,0
11566,0,0
11567,187,0
11568,39,0
11569,0,0
11570,130,0
11571,128,145
11572,74,0
11573,100,0
11574,120,0
11575,159,0
11576,37,0
11577,0,0
11578,75,0
11579,193,0
11580,0,0
11581,166,0
11582,80,0
11583,37,0
11584,129,0
11585,243,0
11586,268,0
11587,76,0
11588,205,0
11589,180,0
11590,337,0
11591,0,0
11592,1,0
11593,266,0
11594,454,0
11595,0,0
11596,196,0
11597,236,0
11598,38,0
11599,234,0
11600,277,0
11601,11,0
11602,11,0
11603,33,0
11604,0,0
11605,0,0
11606,46,0
11607,192,0
11608,391,0
11609,0,0
11610,361,0
11611,237,0
11612,280,0
11613,0,0
11614,177,0
11615,0,0
11616,201,0
11617,268,0
11618,49,0
11619,246,0
11620,0,0
11621,36,0
11622,245,0
11623,0,0
11624,197,0
11625,0,0
11626,149,0
11627,29,0
11628,441,0
11629,0,0
11630,374,0
11631,0,0
11632,0,0
11633,0,0
11634,151,0
11635,0,0
11636,228,0
11637,32,0
11638,113,0
11639,0,0
11640,127,62
11641,192,0
11642,39,0
11643,0,0
11644,83,0
11645,177,0
11646,42,0
11647,393,0
11648,0,0
11649,140,0
11650,157,0
11651,227,0
11652,24,0
11653,217,0
11654,40,0
11655,54,0
11656,146,0
11657,0,0
11658,122,0
11659,79,0
11660,85,0
11661,0,0
11662,7,0
11663,78,0
11664,9,0
11665,126,0
11666,216,0
11667,149,0
11668,133,0
11669,78,0
11670,25,0
11671,125,0
11672,0,0
11673,184,0
11674,68,0
11675,0,0
11676,129,0
11677,473,0
11678,341,0
11679,253,0
11680,194,0
11681,90,0
11682,29,0
11683,90,0
11684,84,0
11685,0,0
11686,103,0
11687,204,0
11688,155,0
11689,41,0
11690,234,0
11691,0,0
11692,105,0
11693,127,0
11694,178,0
11695,0,0
11696,0,0
11697,0,0
11698,435,0
11699,0,0
11700,0,0
11701,0,0
11702,0,0
11703,0,0
11704,0,0
11705,47,0
11706,0,0
11707,0,0
11708,53,0
11709,0,0
11710,0,0
11711,0,0
11712,0,0
11713,69,0
11714,79,0
11715,55,0
11716,248,0
11717,431,0
11718,0,0
11719,6,0
11720,0,0
11721,17,0
11722,0,0
11723,0,0
11724,1,0
11725,0,0
11726,198,0
11727,183,0
11728,46,0
11729,0,0
11730,0,0
11731,2,0
11732,0,0
11733,0,0
11734,0,0
11735,0,0
11736,0,94
11737,0,0
11738,0,110
11739,0,0
11740,0,0
11741,0,0
11742,71,0
11743,0,0
11744,116,0
11745,0,0
11746,0,0
11747,129,0
11748,199,0
11749,0,0
11750,203,0
11751,164,0
11752,0,0
11753,0,0
11754,215,0
11755,96,8
11756,0,0
11757,0,0
11758,190,0
11759,0,0
11760,88,0
11761,140,0
11762,22,0
11763,69,0
11764,122,0
11765,200,0
11766,337,0
11767,0,0
11768,0,0
11769,0,0
11770,0,0
11771,213,0
11772,4,92
11773,0,0
11774,0,0
11775,201,0
11776,52,0
11777,71,0
11778,58,0
11779,45,0
11780,238,0
11781,221,0
11782,0,0
11783,181,0
11784,56,0
11785,0,0
11786,83,0
11787,0,0
11788,152,0
11789,11,0
11790,20,0
11791,154,0
11792,33,0
11793,60,0
11794,52,0
11795,26,0
11796,32,0
11797,308,0
11798,220,0
11799,24,0
11800,0,0
11801,125,0
11802,124,0
11803,104,0
11804,0,0
11805,0,0
11806,0,0
11807,194,0
11808,26,0
11809,59,0
11810,69,0
11811,141,0
11812,53,0
11813,149,0
11814,336,0
11815,137,0
11816,0,0
11817,213,0
11818,105,0
11819,179,0
11820,134,0
11821,118,0
11822,0,0
11823,0,0
11824,0,0
11825,0,0
11826,0,0
11827,0,0
11828,0,0
11829,0,0
11830,0,0
11831,0,0
11832,0,0
11833,128,0
11834,172,0
11835,3,0
11836,62,0
11837,0,0
11838,0,0
11839,0,0
11840,0,0
11841,98,0
11842,9,0
11843,0,0
11844,65,0
11845,249,0
11846,166,0
11847,85,0
11848,0,0
11849,0,0
11850,17,0
11851,163,0
11852,0,0
11853,0,129
11854,1,0
11855,0,0
11856,43,0
11857,0,0
11858,5,0
11859,117,0
11860,355,0
11861,0,0
11862,0,0
11863,86,0
11864,124,0
11865,0,0
11866,186,0
11867,175,0
11868,0,0
11869,25,0
11870,160,0
11871,73,0
11872,446,0
11873,1399,0
11874,47,0
11875,137,0
11876,0,0
11877,506,0
11878,64,0
11879,37,0
11880,187,0
11881,0,0
11882,108,0
11883,0,0
11884,0,0
11885,0,0
11886,0,0
11887,0,0
11888,0,0
11889,268,0
11890,0,0
11891,36,0
11892,467,120
11893,83,0
11894,0,0
11895,92,0
11896,0,0
11897,30,0
11898,69,0
11899,19,0
11900,119,0
11901,50,0
11902,200,0
11903,70,0
11904,75,0
11905,0,0
11906,72,0
11907,612,0
11908,278,0
11909,156,0
11910,207,0
11911,182,0
11912,120,0
11913,218,0
11914,161,0
11915,168,0
11916,87,0
11917,115,0
11918,89,0
11919,315,0
11920,124,0
11921,0,0
11922,466,0
11923,90,0
11924,0,0
11925,64,0
11926,66,0
11927,0,0
11928,78,0
11929,24,0
11930,0,0
11931,87,0
11932,15,0
11933,6,0
11934,8,0
11935,9,0
11936,55,0
11937,251,0
11938,0,0
11939,0,0
11940,78,29
11941,108,0
11942,274,0
11943,111,0
11944,10,0
11945,2,0
11946,16,0
11947,54,0
11948,5,0
11949,1,0
11950,79,0
11951,39,0
11952,0,0
11953,26,0
11954,0,0
11955,79,0
11956,0,0
11957,0,0
11958,0,0
11959,55,0
11960,0,0
11961,0,0
11962,130,0
11963,215,0
11964,0,0
11965,146,0
11966,22,0
11967,0,0
11968,148,0
11969,138,0
11970,9,0
11971,56,0
11972,0,0
11973,52,0
11974,189,0
11975,0,0
11976,208,0
11977,120,0
11978,76,0
11979,0,0
11980,93,0
11981,179,0
11982,84,0
11983,113,0
11984,80,0
11985,58,0
11986,159,0
11987,33,0
11988,19,0
11989,41,0
11990,0,0
11991,33,0
11992,188,115
11993,141,0
11994,2,0
11995,0,0
11996,21,0
11997,19,0
11998,0,0
11999,71,0
12000,5,0
12001,34,0
12002,69,0
12003,117,0
12004,25,0
12005,52,0
12006,2,0
12007,81,0
12008,0,0
12009,0,0
12010,37,0
12011,11,0
12012,53,0
12013,28,0
12014,54,0
12015,16,0
12016,0,0
12017,96,0
12018,0,0
12019,0,0
12020,0,0
12021,0,0
12022,0,0
12023,0,0
12024,9,0
