mgra,TAZ,hh,pop,emp_self,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_scrap_other,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,collegeEnroll,otherCollegeEnroll,AdultSchEnrl,EnrollGradeKto8,EnrollGrade9to12,PrivateEnrollGradeKto8,ech_dist,hch_dist,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,TotInt,DUDen,EmpDen,PopDen,RetEmpDen,IntDenBin,EmpDenBin,DuDenBin,POINT_X,POINT_Y,ACRES,HotelRoomTotal,mall_flag,beachAcres,geoSRate,geoSRateNm
5895,2333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.14,4.66,6.87,0.36,1,1,1,931959.62,668310.96,44.14,0,0,0,1,1
5896,2341,90,155,0,0,13,0,0,0,0,0,102,0,26,4,372,95,0,0,9,15,28,0,1,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.69,6.29,7.7,0.99,1,1,1,934794.98,666813.85,33.95,9,0,0,1,1
5897,2327,368,826,0,0,22,0,0,0,0,0,22,0,3,7,132,30,0,0,4,15,49,1,0,7,0,0,0,0,0,0,0,0,0,92,0,0,0,0,384,0,0,0,589,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.54,7.41,9.88,1.43,1,1,1,939906.51,667910.66,69.71,0,0,0,1,1
5898,2336,428,1221,0,0,26,0,0,0,0,0,2,0,7,0,157,35,0,0,0,3,37,13,0,4,0,0,0,73,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.71,8.61,11.01,1.05,1,1,1,936721.7,668944.02,55.27,0,0,0,1,1
5899,2335,583,1071,0,0,1,0,0,0,0,0,3,0,5,476,45,104,0,0,8,44,22,11,9,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.98,7.13,8.61,1.32,1,1,1,934784.64,667669.71,70,0,0,0,1,1
5900,2344,820,1585,0,0,4,0,0,0,0,0,0,0,0,0,12,57,0,0,0,256,28,0,0,12,0,0,0,0,0,0,0,0,0,22,0,0,0,0,391,0,0,0,0,0,314,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.26,4.81,8.71,0.85,1,1,1,934884.69,665446.69,132.05,0,0,0,1,1
5901,2342,284,477,0,0,0,0,0,0,0,0,50,0,3,0,79,138,0,0,2,15,44,12,2,89,0,0,0,2,0,0,0,0,0,0,0,0,0,0,436,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.48,7.47,7.78,1.64,1,1,1,937647.55,666735.61,52.73,5,0,0,1,1
5902,2350,608,897,0,0,5,0,0,0,0,0,13,0,0,0,8,188,0,0,0,283,32,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.45,7.2,8.01,0.52,1,1,1,943880.68,665490.81,89.94,0,0,0,1,1
5903,2830,65,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.67,1.97,11.66,0.53,1,1,1,904579.31,682329.39,10.35,0,0,0,1,1
5904,2355,2951,6527,0,4,14,0,0,0,0,0,4,0,2,4,9,183,0,0,0,22,38,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,7.41,0.87,16.86,0.03,1,1,2,909298.03,678204.49,323.43,0,0,0,1,1
5905,2352,1433,2866,0,0,42,0,0,0,0,0,11,0,9,0,539,81,0,0,14,9,139,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1027,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5.17,2.83,12.04,1.28,1,1,2,908902.66,680918.12,286.82,0,0,0,1,1
5906,2400,1024,2100,0,0,13,0,0,0,0,0,0,0,0,4,190,56,0,0,0,0,24,5,0,44,0,0,0,225,0,0,0,0,0,0,0,0,0,0,561,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.71,3.35,11.25,0.81,1,1,1,907278.16,667160.54,155.42,0,0,0,1,1
5907,2305,609,1302,0,0,8,0,0,0,0,0,2,0,13,0,72,101,0,0,8,406,128,0,0,51,0,0,0,20,0,0,0,0,0,268,0,0,0,0,1077,0,0,0,1234,0,1004,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.06,5.77,10.73,0.47,1,1,1,916562.6,671083.02,125.83,0,0,0,1,1
5908,2357,852,1544,0,0,0,0,0,0,0,0,0,0,0,1,14,27,0,0,0,9,23,0,0,13,0,0,0,0,0,0,0,0,0,18,0,0,0,0,105,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.7,1.48,5.7,0.09,1,1,1,913012.16,675134.41,178.73,0,0,0,1,1
5909,2359,345,810,0,0,81,0,0,0,0,0,0,0,2,10,60,52,0,0,0,261,54,0,0,12,0,0,0,67,0,0,0,0,0,0,0,0,0,0,599,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.49,4.76,6.72,0.75,1,1,1,905291.19,675722.92,139.39,0,0,0,1,1
5910,2371,635,1384,0,0,16,0,0,0,0,0,0,0,20,0,45,56,0,0,0,49,51,0,0,140,0,0,0,63,0,0,0,0,0,285,0,0,0,0,725,0,0,0,0,2743,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.11,5.2,10.15,1.21,1,1,1,899597.03,670406.21,175.89,0,0,0,1,1
5911,2360,775,2085,0,0,125,0,0,0,0,0,10,0,24,0,175,208,0,0,9,107,75,7,0,113,0,0,0,3,0,0,0,0,0,14,0,0,0,0,870,212,0,0,0,229,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.61,2.96,10.67,0.58,1,1,1,903201.2,672627.55,196.39,0,0,0,1,1
5912,2375,283,718,0,0,12,0,0,0,0,0,11,0,10,4,10,68,0,0,0,12,18,0,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5.27,4.59,12.13,0.48,1,1,2,897194.19,666819.97,50.19,0,0,0,1,1
5913,2374,194,558,0,0,4,0,0,0,0,0,0,0,0,0,0,73,0,0,0,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,5.59,2.34,11.15,0.17,1,1,2,895061.83,666831.42,94.04,0,0,0,1,1
5914,2362,44,96,0,0,0,0,0,0,0,0,1,0,11,0,61,131,0,0,42,100,13,14,0,15,0,0,0,4,0,0,0,0,0,29,0,0,0,0,421,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.27,5.82,8.95,1.48,1,1,1,901748.63,666520.45,69.39,0,0,0,1,1
5915,2375,190,454,0,0,311,0,0,0,0,0,0,0,0,0,96,55,0,0,0,95,90,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.42,5.12,10.05,0.69,1,1,1,898954.51,666617.87,50.56,0,0,0,1,1
5916,2366,719,1444,0,0,1,0,0,0,0,0,0,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.16,0.74,8.82,0.08,1,1,1,891823.22,680490.93,148.85,0,0,0,1,1
5917,2370,453,1269,0,0,31,0,0,0,0,0,0,0,3,1,12,28,0,0,0,17,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.28,2.26,9.06,0.32,1,1,1,897490.35,675885.42,106.01,0,0,0,1,1
5918,2369,1192,2447,0,0,10,0,0,0,0,0,19,0,0,0,21,41,0,0,0,429,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.56,8.28,7.29,0.68,1,1,1,892160.34,675090.45,202.55,0,0,0,1,1
5919,2372,1511,3470,0,0,12,0,0,0,0,0,12,0,3,0,11,16,0,0,1,264,450,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,826,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.89,3.79,12.65,0.32,1,1,1,892286.17,669705.61,196.06,0,0,0,1,1
5920,2376,443,1168,0,0,3,0,0,0,0,0,0,0,1,0,6,10,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.52,0.48,7.85,0.02,1,1,1,881922.77,669452.38,199.01,0,0,0,1,1
5921,2393,775,1614,0,0,0,0,0,0,0,0,0,0,0,0,3,22,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.92,1.35,10.19,0.17,1,1,1,903243.85,664315.89,169.66,0,0,0,1,1
5922,2379,297,903,0,0,23,0,0,0,0,0,3,0,2,0,716,130,0,0,9,51,3,649,0,155,0,0,0,69,0,0,0,0,0,0,0,0,0,0,1810,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.45,9.38,1.25,5.89,1,1,1,875585.57,661997.29,407.09,0,0,0,1,1
5923,2383,173,524,0,0,12,0,0,0,0,0,0,0,0,0,164,35,0,0,0,3,13,8,8,75,0,0,0,3,0,0,0,0,0,3,0,0,0,0,324,0,0,0,0,7,30,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.41,0.92,1.26,0.47,1,1,1,883862.59,657958.98,325.97,0,0,0,1,1
5924,2386,448,1136,0,0,26,0,0,0,0,0,0,0,0,36,19,183,0,0,0,3,28,15,0,12,0,0,0,0,0,0,0,0,0,265,0,0,0,0,587,0,0,0,0,1407,1213,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.09,1.15,3.2,0.04,1,1,1,884175.7,648880.84,335.45,0,0,0,1,1
5925,2445,648,1791,0,0,61,0,0,0,0,0,0,0,1,0,9,46,0,0,0,9,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.19,0.34,2.85,0.02,1,1,1,888883.85,648071.68,393.87,0,0,0,1,1
5926,2461,1121,2506,0,0,16,0,0,0,0,0,0,0,0,0,2,28,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.26,0.22,11.71,0.01,1,1,1,888003.84,644939.22,212.91,0,0,0,1,1
5927,2376,213,565,0,0,0,0,0,0,0,0,6,0,0,4,1,1,0,0,0,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.51,0.67,10.83,0.03,1,1,1,884684.86,669333.84,73.75,0,0,0,1,1
5928,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.47,4.04,7.92,0.36,1,1,1,957202.96,720185.72,7.02,0,0,0,1,1
5929,2433,261,609,0,0,33,0,0,0,0,0,2,0,0,0,18,75,0,0,0,405,15,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,597,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.34,4.35,8.83,0.82,1,1,1,916063.21,656146.52,44.62,0,0,0,1,1
5930,2419,83,163,0,0,3,0,0,0,0,0,4,0,7,0,36,228,0,0,3,124,63,0,114,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.6,7.59,6.35,0.66,1,1,1,899166.37,659670.07,50.77,83,0,0,1,1
5931,2413,68,155,0,4,13,0,0,0,0,0,6,0,21,0,299,376,0,0,0,84,77,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.85,7.14,5.67,1.04,1,1,1,897822.81,660475.98,67.26,0,0,0,1,1
5932,2420,461,1037,0,0,5,0,0,0,0,0,0,0,1,0,16,7,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,94,0,0,0,0,0,105,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.53,2.68,10.3,0.24,1,1,1,901043.55,654352.98,118.56,0,0,0,1,1
5933,2415,365,965,0,0,5,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.9,1.91,9.92,0.18,1,1,1,888328.28,660108.62,124.92,0,0,0,1,1
5934,2427,745,1665,0,0,13,0,0,0,0,0,2,0,3,0,84,42,0,0,0,55,75,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.12,1.8,10.45,0.29,1,1,1,888092.52,655003.87,82.98,0,0,0,1,1
5935,2434,443,1291,0,0,1,0,0,0,0,0,0,0,0,0,3,11,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.2,1.4,9.01,0.05,1,1,1,913861.26,654874.17,114.17,0,0,0,1,1
5936,2176,0,0,0,0,0,0,0,0,0,0,0,0,48,0,125,5,0,0,0,19,15,0,0,37,0,0,0,4,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.95,8.91,8.17,0.81,1,1,1,918461.13,650864.56,19.83,0,0,0,1,1
5937,2438,273,605,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.78,4.9,4.22,2.03,1,1,1,905708.96,648374.57,361.69,0,0,0,1,1
5938,2446,345,650,0,0,17,0,0,0,0,0,218,0,14,853,223,857,0,0,25,142,569,5,543,202,0,0,0,33,0,0,0,0,0,81,0,0,0,0,3782,0,0,0,0,0,141,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.16,20.06,2.46,1.45,1,2,1,899951.67,644138.61,190.39,0,0,0,1,1
5939,2443,0,0,0,0,14,0,0,0,0,0,3,0,0,0,294,459,0,0,34,249,105,0,27,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1510,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.06,12.42,4.67,3.02,1,2,1,898764.94,649580.2,70.81,108,0,0,1,1
5940,2469,830,1989,0,0,10,0,0,0,0,0,6,0,0,0,38,39,0,0,0,1,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.52,1.46,5.69,0.11,1,1,1,900064.81,632219.07,287.6,0,0,0,1,1
5941,2604,16,26,0,0,56,0,0,0,0,0,19,0,30,11,73,157,0,0,0,13,94,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.27,5.2,0.55,0.48,1,1,1,925876.6,637263.77,31.89,0,0,0,1,1
5942,2840,4,6,0,0,22,0,0,0,0,0,67,0,2,0,18,26,0,0,0,0,8,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.48,5.3,0.96,0.4,1,1,1,924585.53,637255.19,16.33,0,0,0,1,1
5943,2449,0,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.07,2.64,0.15,0.07,1,1,1,914924.59,638248.82,162.67,0,0,0,1,1
5944,2453,0,0,0,0,151,0,0,0,0,0,229,0,531,40,162,288,0,0,0,12,24,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1453,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.25,10.32,0.61,0.76,1,2,1,914513,633748.8,68.24,0,0,0,1,1
5945,2519,1061,2595,0,0,13,0,0,0,0,0,0,0,58,0,41,26,0,0,0,0,65,2,0,24,0,0,0,0,0,0,0,0,0,33,0,0,0,0,262,0,0,0,0,0,244,2,2,4,0,0,0,0,0,0,0,0,0,0,0,6.87,2.56,18.32,0.13,1,1,2,906984.7,621921.87,121.2,0,0,0,1,1
5946,2455,414,992,0,0,10,0,0,0,0,0,0,0,5,0,9,559,0,0,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.48,3.42,3.85,0.5,1,1,1,911859.01,624478.09,90.79,13,0,0,1,1
5947,2559,165,446,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,108,0,0,0,0,0,310,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.28,1.96,11.09,0.46,1,1,1,918939.82,627649.51,31.08,0,0,0,1,1
5948,1904,15,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.22,5.15,6.64,1.2,1,1,1,954862.69,722679.77,13.42,0,0,0,1,1
5949,1904,295,469,0,0,30,0,0,0,0,0,0,0,2,0,100,23,0,0,0,7,15,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.1,3,6.06,0.64,1,1,1,954395.94,723384.1,44.93,0,0,0,1,1
5950,2607,1211,2796,0,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,59,0,0,0,0,19,23,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.65,2.58,12.24,0.12,1,1,1,909493.59,621601.88,121.78,0,0,0,1,1
5951,2466,549,1112,0,0,18,0,0,0,0,0,4,0,9,0,3,21,0,0,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.37,1.56,6.67,0.11,1,1,1,898563.01,637643.69,121.6,0,0,0,1,1
5952,2458,442,979,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.33,3.6,6.96,0.62,1,1,1,899965.97,640689.27,105.87,0,0,0,1,1
5953,2468,945,1797,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,188,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0.7,0,0,0.7,0,4.27,2.01,9.47,0.11,1,1,1,902866.54,638205.47,95.53,0,0,0,1,1
5954,2460,539,2358,0,0,5,0,0,0,0,0,0,0,3,0,0,104,0,0,0,0,24,62,0,88,0,0,0,368,0,0,0,0,0,135,0,0,0,0,789,0,0,0,1275,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.61,2.13,7.26,0.07,1,1,1,893648,643951.08,185.66,0,0,0,1,1
5955,2464,183,589,0,0,4,0,0,0,0,0,0,0,3,0,0,21,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.78,0.13,2.17,0.01,1,1,1,890799.25,635447.58,187,0,0,0,1,1
5956,2471,185,548,0,3,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,114,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.66,0.94,1.79,0.05,1,1,1,887971.93,631254.85,192.61,0,0,0,1,1
5957,2472,123,361,0,0,1,0,0,0,0,0,0,0,37,0,6,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.48,0.28,1.31,0.03,1,1,1,882649.59,635806.11,274.61,0,0,0,1,1
5958,2462,303,748,0,6,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.34,1.47,3.85,0.04,1,1,1,882983.26,646636.83,176.34,0,0,0,1,1
5959,2820,1289,1559,0,71,5,0,0,0,0,0,0,0,0,0,0,22,0,0,3596,39,250,0,0,0,0,0,0,127,0,0,0,0,0,183,0,0,0,0,4293,29256,0,0,0,0,0,2,2,3,0,0,1,0,0,0,0.7,0,0,0.7,0,1.66,15.13,1.75,0.07,1,2,1,905211.21,634766.5,86.03,0,0,0,1,1
5960,2473,959,2709,0,0,14,0,0,0,0,0,0,0,16,2,11,55,0,0,0,0,22,0,0,76,0,0,0,0,0,0,0,0,0,49,0,0,0,0,245,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.36,1.49,9.75,0.68,1,1,1,877244.46,647659.82,195.99,0,0,0,1,1
5961,2463,291,697,0,0,25,0,0,0,0,0,0,0,7,0,9,52,0,0,0,4,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.55,0.35,1.42,0.01,1,1,1,884020.2,642049.88,323.22,0,0,0,1,1
5962,2485,202,574,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,96,0,0,0,728,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.69,0.44,8.08,0.02,1,1,1,856349.99,647879.76,83.82,0,0,0,1,1
5963,2474,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1,1,1,869713.99,650232.3,166.73,0,0,0,1,1
5964,2497,458,1514,0,0,0,0,0,0,0,0,0,0,5,0,2,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.42,0.23,7.47,0.02,1,1,1,857973.36,631843.55,242.34,0,0,0,1,1
5965,2497,104,341,0,0,8,0,0,0,0,0,0,0,5,0,221,140,0,0,3,20,81,7,0,386,0,0,0,4,0,0,0,0,0,0,0,0,0,0,875,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,3.5,2.81,10.74,0.55,1,1,1,863638.89,629472.99,101.24,0,0,0,1,1
5966,2497,903,2976,0,0,150,0,0,0,0,0,0,0,20,5,15,49,0,0,0,12,16,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,4.29,2.88,13.23,0.56,1,1,1,863930.36,631708.93,219.22,0,0,0,1,1
5967,2499,102,261,0,0,17,0,0,0,0,0,0,0,0,0,13,41,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.42,0.22,1.31,0.04,1,1,1,852368.3,623486.32,334.63,0,0,0,1,1
5968,2488,596,1602,0,0,4,0,0,0,0,0,4,0,0,0,10,27,0,0,0,0,1,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.37,0.73,6.81,0.02,1,1,1,862748.47,645108.14,210.68,0,0,0,1,1
5969,2486,248,773,0,0,1,0,0,0,0,0,0,0,2,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,2.31,0.61,6.92,0.04,1,1,1,858582.12,646900.7,77.45,0,0,0,1,1
5970,2789,0,0,0,0,18,0,0,0,0,0,100,0,39,0,69,527,0,0,62,206,70,8,35,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,1448,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0.94,7.85,2.67,0.72,1,1,1,864122.69,639092.88,132.47,0,0,0,1,1
5971,2502,0,0,0,0,382,0,0,0,0,0,68,0,876,0,1030,258,0,0,7,384,455,18,0,119,0,0,0,2,0,0,0,0,0,49,0,0,0,0,3648,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,10.02,0,2.78,1,2,1,866518.66,630870.86,204.98,0,0,0,1,1
5972,2475,465,1238,0,31,26,0,0,0,0,0,38,0,49,15,532,421,0,0,3,104,267,32,19,276,0,0,0,8,0,0,0,0,0,107,0,0,0,0,1928,0,0,0,0,25,38,2,2,4,0,0,0,0,0,0,0,0,0,0,0,1.86,3.03,5.36,0.82,1,1,1,867351.33,647522.56,416.53,0,0,0,1,1
